image_id,top_category,top_score
test_04010_img.jpg,Cheops,0.968976
test_02951_img.jpg,Proba3,0.968970
test_00895_img.jpg,Proba3ocs,0.968969
test_03400_img.jpg,Proba3ocs,0.968967
test_02010_img.jpg,Proba3,0.968964
test_04528_img.jpg,Proba3ocs,0.968963
test_01731_img.jpg,VenusExpress,0.968963
test_00446_img.jpg,Proba3,0.968960
test_00209_img.jpg,Proba3,0.968936
test_01024_img.jpg,ObservationSat1,0.968935
test_01253_img.jpg,ObservationSat1,0.968918
test_04741_img.jpg,Smart1,0.968915
test_00376_img.jpg,VenusExpress,0.968909
test_01908_img.jpg,Proba2,0.968905
test_01841_img.jpg,Proba3ocs,0.968904
test_00318_img.jpg,Smart1,0.968890
test_02401_img.jpg,XMM Newton,0.968886
test_00140_img.jpg,Proba3,0.968871
test_02271_img.jpg,Cheops,0.968862
test_01308_img.jpg,XMM Newton,0.968861
test_03989_img.jpg,Cheops,0.968852
test_00163_img.jpg,ObservationSat1,0.968850
test_00064_img.jpg,LisaPathfinder,0.968846
test_00241_img.jpg,Proba2,0.968835
test_01091_img.jpg,Cheops,0.968835
test_03097_img.jpg,Proba3,0.968825
test_01761_img.jpg,XMM Newton,0.968822
test_01355_img.jpg,LisaPathfinder,0.968807
test_02516_img.jpg,Proba3ocs,0.968803
test_03897_img.jpg,LisaPathfinder,0.968794
test_04625_img.jpg,XMM Newton,0.968787
test_00641_img.jpg,LisaPathfinder,0.968787
test_01031_img.jpg,XMM Newton,0.968783
test_04648_img.jpg,Cheops,0.968765
test_01881_img.jpg,Proba3,0.968759
test_02785_img.jpg,Proba3,0.968757
test_03210_img.jpg,XMM Newton,0.968747
test_04477_img.jpg,XMM Newton,0.968739
test_00559_img.jpg,Cheops,0.968738
test_03751_img.jpg,LisaPathfinder,0.968726
test_04705_img.jpg,XMM Newton,0.968717
test_04314_img.jpg,LisaPathfinder,0.968711
test_04738_img.jpg,Cheops,0.968710
test_03274_img.jpg,Proba2,0.968709
test_01652_img.jpg,XMM Newton,0.968705
test_00804_img.jpg,XMM Newton,0.968704
test_01523_img.jpg,Proba2,0.968694
test_03606_img.jpg,Proba3,0.968691
test_04607_img.jpg,XMM Newton,0.968683
test_02430_img.jpg,Cheops,0.968666
test_02673_img.jpg,Proba3,0.968666
test_02420_img.jpg,Proba3,0.968665
test_01069_img.jpg,Proba2,0.968648
test_01621_img.jpg,Proba3,0.968648
test_00080_img.jpg,LisaPathfinder,0.968644
test_03347_img.jpg,LisaPathfinder,0.968638
test_01729_img.jpg,Proba3,0.968628
test_04126_img.jpg,Proba3ocs,0.968618
test_02174_img.jpg,ObservationSat1,0.968617
test_01812_img.jpg,ObservationSat1,0.968616
test_00165_img.jpg,VenusExpress,0.968612
test_04493_img.jpg,Proba2,0.968602
test_04554_img.jpg,Proba3ocs,0.968583
test_02135_img.jpg,LisaPathfinder,0.968581
test_00086_img.jpg,Cheops,0.968576
test_04796_img.jpg,ObservationSat1,0.968563
test_01191_img.jpg,ObservationSat1,0.968554
test_04664_img.jpg,Soho,0.968542
test_00442_img.jpg,VenusExpress,0.968542
test_04036_img.jpg,Proba3,0.968541
test_03651_img.jpg,XMM Newton,0.968536
test_00177_img.jpg,Proba3ocs,0.968534
test_04714_img.jpg,LisaPathfinder,0.968532
test_01265_img.jpg,LisaPathfinder,0.968525
test_01056_img.jpg,XMM Newton,0.968524
test_01499_img.jpg,ObservationSat1,0.968508
test_02913_img.jpg,XMM Newton,0.968508
test_02047_img.jpg,XMM Newton,0.968508
test_04336_img.jpg,Proba2,0.968503
test_04940_img.jpg,Proba3,0.968501
test_03150_img.jpg,VenusExpress,0.968500
test_02969_img.jpg,Proba3ocs,0.968499
test_02483_img.jpg,Proba3,0.968495
test_02278_img.jpg,Proba3,0.968483
test_02045_img.jpg,Proba3ocs,0.968475
test_04074_img.jpg,ObservationSat1,0.968458
test_04551_img.jpg,Proba3,0.968451
test_00094_img.jpg,Proba2,0.968443
test_03419_img.jpg,Cheops,0.968441
test_00492_img.jpg,Smart1,0.968439
test_02227_img.jpg,Cheops,0.968439
test_04736_img.jpg,Proba2,0.968436
test_03500_img.jpg,ObservationSat1,0.968431
test_00731_img.jpg,VenusExpress,0.968423
test_03159_img.jpg,Proba2,0.968412
test_03814_img.jpg,VenusExpress,0.968412
test_02752_img.jpg,Proba3,0.968405
test_03168_img.jpg,ObservationSat1,0.968394
test_01244_img.jpg,Soho,0.968383
test_00883_img.jpg,Cheops,0.968375
test_02350_img.jpg,Proba3,0.968368
test_03178_img.jpg,LisaPathfinder,0.968365
test_01326_img.jpg,ObservationSat1,0.968362
test_03422_img.jpg,Smart1,0.968347
test_02794_img.jpg,XMM Newton,0.968346
test_00180_img.jpg,XMM Newton,0.968340
test_03477_img.jpg,Smart1,0.968338
test_01815_img.jpg,Proba3ocs,0.968335
test_00032_img.jpg,Proba2,0.968321
test_04596_img.jpg,Proba3,0.968319
test_00732_img.jpg,Cheops,0.968304
test_03441_img.jpg,Cheops,0.968292
test_04827_img.jpg,Smart1,0.968289
test_02809_img.jpg,Proba3,0.968276
test_01375_img.jpg,Proba3,0.968268
test_03461_img.jpg,ObservationSat1,0.968264
test_01811_img.jpg,LisaPathfinder,0.968257
test_01623_img.jpg,Proba3,0.968257
test_01592_img.jpg,Soho,0.968256
test_03541_img.jpg,ObservationSat1,0.968254
test_04348_img.jpg,VenusExpress,0.968253
test_02443_img.jpg,Proba3,0.968253
test_01944_img.jpg,Proba3ocs,0.968253
test_04125_img.jpg,XMM Newton,0.968244
test_02322_img.jpg,Cheops,0.968240
test_04034_img.jpg,VenusExpress,0.968238
test_01616_img.jpg,ObservationSat1,0.968236
test_03988_img.jpg,Cheops,0.968232
test_01683_img.jpg,VenusExpress,0.968217
test_03566_img.jpg,Cheops,0.968206
test_00197_img.jpg,VenusExpress,0.968205
test_02372_img.jpg,Proba3,0.968203
test_00610_img.jpg,Proba3,0.968202
test_01855_img.jpg,LisaPathfinder,0.968198
test_02301_img.jpg,XMM Newton,0.968196
test_04344_img.jpg,Cheops,0.968193
test_03176_img.jpg,Smart1,0.968182
test_00623_img.jpg,XMM Newton,0.968182
test_02805_img.jpg,Cheops,0.968180
test_02313_img.jpg,LisaPathfinder,0.968178
test_01347_img.jpg,XMM Newton,0.968176
test_04800_img.jpg,Proba3ocs,0.968165
test_00620_img.jpg,ObservationSat1,0.968151
test_01739_img.jpg,Smart1,0.968148
test_02081_img.jpg,LisaPathfinder,0.968136
test_00575_img.jpg,LisaPathfinder,0.968129
test_03848_img.jpg,LisaPathfinder,0.968127
test_01797_img.jpg,Smart1,0.968104
test_03355_img.jpg,Soho,0.968103
test_00953_img.jpg,LisaPathfinder,0.968095
test_02660_img.jpg,ObservationSat1,0.968086
test_03883_img.jpg,Proba3ocs,0.968079
test_04544_img.jpg,XMM Newton,0.968072
test_00138_img.jpg,Smart1,0.968051
test_04149_img.jpg,VenusExpress,0.968050
test_02438_img.jpg,ObservationSat1,0.968046
test_02441_img.jpg,LisaPathfinder,0.968046
test_01907_img.jpg,Cheops,0.968045
test_02827_img.jpg,ObservationSat1,0.968039
test_03707_img.jpg,Proba3ocs,0.968034
test_00261_img.jpg,XMM Newton,0.968030
test_03654_img.jpg,Cheops,0.968012
test_03621_img.jpg,Proba3ocs,0.968005
test_04204_img.jpg,Soho,0.967984
test_00845_img.jpg,Proba2,0.967963
test_04156_img.jpg,VenusExpress,0.967961
test_04069_img.jpg,Proba3ocs,0.967957
test_02044_img.jpg,Proba2,0.967946
test_04206_img.jpg,Cheops,0.967946
test_01333_img.jpg,Smart1,0.967944
test_04906_img.jpg,Proba3,0.967936
test_02393_img.jpg,LisaPathfinder,0.967934
test_03608_img.jpg,Smart1,0.967932
test_03978_img.jpg,Smart1,0.967922
test_01090_img.jpg,Proba3ocs,0.967913
test_01827_img.jpg,Smart1,0.967912
test_02748_img.jpg,ObservationSat1,0.967899
test_02312_img.jpg,Cheops,0.967879
test_01958_img.jpg,LisaPathfinder,0.967872
test_01698_img.jpg,Proba3ocs,0.967869
test_02123_img.jpg,Soho,0.967867
test_03330_img.jpg,Cheops,0.967864
test_00384_img.jpg,ObservationSat1,0.967854
test_03755_img.jpg,VenusExpress,0.967851
test_01298_img.jpg,LisaPathfinder,0.967850
test_00162_img.jpg,Proba3,0.967849
test_00588_img.jpg,Proba2,0.967849
test_00008_img.jpg,LisaPathfinder,0.967831
test_01009_img.jpg,VenusExpress,0.967814
test_02433_img.jpg,Proba2,0.967803
test_04878_img.jpg,VenusExpress,0.967801
test_01760_img.jpg,Proba3,0.967798
test_00348_img.jpg,Soho,0.967792
test_03316_img.jpg,Proba3,0.967792
test_03341_img.jpg,ObservationSat1,0.967791
test_04751_img.jpg,VenusExpress,0.967791
test_03221_img.jpg,Proba2,0.967778
test_02529_img.jpg,Proba3ocs,0.967776
test_01462_img.jpg,Proba2,0.967774
test_00259_img.jpg,Soho,0.967773
test_03090_img.jpg,XMM Newton,0.967755
test_00879_img.jpg,Smart1,0.967742
test_02701_img.jpg,LisaPathfinder,0.967731
test_03927_img.jpg,Proba3ocs,0.967716
test_04666_img.jpg,Proba2,0.967712
test_00839_img.jpg,XMM Newton,0.967712
test_04007_img.jpg,LisaPathfinder,0.967705
test_03866_img.jpg,XMM Newton,0.967704
test_02096_img.jpg,ObservationSat1,0.967703
test_04634_img.jpg,Soho,0.967691
test_02813_img.jpg,LisaPathfinder,0.967688
test_01872_img.jpg,LisaPathfinder,0.967681
test_02786_img.jpg,Cheops,0.967678
test_04913_img.jpg,VenusExpress,0.967672
test_00458_img.jpg,Proba3,0.967664
test_00769_img.jpg,Smart1,0.967663
test_03455_img.jpg,LisaPathfinder,0.967646
test_01026_img.jpg,Proba2,0.967635
test_04495_img.jpg,Smart1,0.967629
test_02281_img.jpg,VenusExpress,0.967628
test_00918_img.jpg,LisaPathfinder,0.967627
test_02356_img.jpg,Soho,0.967625
test_00297_img.jpg,Cheops,0.967613
test_03974_img.jpg,Proba3,0.967609
test_03564_img.jpg,Proba2,0.967608
test_02138_img.jpg,ObservationSat1,0.967602
test_00660_img.jpg,Proba2,0.967593
test_03499_img.jpg,Proba3,0.967590
test_02716_img.jpg,Proba3ocs,0.967588
test_02797_img.jpg,Proba3,0.967581
test_00972_img.jpg,XMM Newton,0.967581
test_01748_img.jpg,XMM Newton,0.967576
test_03631_img.jpg,Proba3ocs,0.967572
test_02270_img.jpg,Cheops,0.967570
test_01591_img.jpg,Cheops,0.967559
test_01730_img.jpg,Cheops,0.967549
test_03733_img.jpg,Proba2,0.967546
test_04771_img.jpg,Proba3,0.967545
test_03354_img.jpg,Proba3,0.967537
test_02306_img.jpg,VenusExpress,0.967536
test_02365_img.jpg,Proba3,0.967529
test_04329_img.jpg,Proba3ocs,0.967526
test_01136_img.jpg,Proba3ocs,0.967517
test_02456_img.jpg,Proba3ocs,0.967512
test_03264_img.jpg,XMM Newton,0.967505
test_03626_img.jpg,Proba3,0.967501
test_01099_img.jpg,Proba3ocs,0.967496
test_01875_img.jpg,ObservationSat1,0.967495
test_04279_img.jpg,Soho,0.967488
test_02205_img.jpg,Cheops,0.967484
test_04282_img.jpg,Smart1,0.967484
test_00369_img.jpg,Proba3ocs,0.967478
test_02579_img.jpg,LisaPathfinder,0.967472
test_00851_img.jpg,Proba3ocs,0.967471
test_00521_img.jpg,LisaPathfinder,0.967462
test_03358_img.jpg,VenusExpress,0.967450
test_00554_img.jpg,ObservationSat1,0.967438
test_00049_img.jpg,Proba2,0.967422
test_02052_img.jpg,Proba3ocs,0.967409
test_02257_img.jpg,VenusExpress,0.967409
test_04310_img.jpg,VenusExpress,0.967402
test_00142_img.jpg,XMM Newton,0.967392
test_03134_img.jpg,XMM Newton,0.967389
test_01287_img.jpg,Soho,0.967381
test_00720_img.jpg,Cheops,0.967374
test_04907_img.jpg,Proba3ocs,0.967372
test_02541_img.jpg,ObservationSat1,0.967372
test_01300_img.jpg,ObservationSat1,0.967367
test_04943_img.jpg,XMM Newton,0.967364
test_01981_img.jpg,Proba3ocs,0.967361
test_02230_img.jpg,XMM Newton,0.967358
test_02158_img.jpg,Proba3ocs,0.967356
test_04598_img.jpg,Proba2,0.967343
test_03625_img.jpg,Proba3,0.967342
test_04086_img.jpg,Cheops,0.967338
test_00418_img.jpg,Proba2,0.967327
test_01686_img.jpg,Proba2,0.967324
test_00710_img.jpg,VenusExpress,0.967324
test_04482_img.jpg,LisaPathfinder,0.967304
test_02585_img.jpg,Proba3ocs,0.967292
test_01610_img.jpg,Proba2,0.967287
test_01927_img.jpg,Proba2,0.967286
test_00877_img.jpg,XMM Newton,0.967281
test_00374_img.jpg,Proba3ocs,0.967281
test_04535_img.jpg,LisaPathfinder,0.967276
test_03362_img.jpg,Proba3ocs,0.967274
test_00906_img.jpg,LisaPathfinder,0.967271
test_03550_img.jpg,XMM Newton,0.967270
test_02022_img.jpg,Proba3,0.967268
test_01400_img.jpg,Proba3,0.967265
test_01174_img.jpg,VenusExpress,0.967261
test_01277_img.jpg,LisaPathfinder,0.967253
test_02380_img.jpg,Cheops,0.967250
test_03375_img.jpg,Proba3ocs,0.967249
test_00016_img.jpg,XMM Newton,0.967243
test_02439_img.jpg,Soho,0.967229
test_03349_img.jpg,ObservationSat1,0.967225
test_03671_img.jpg,Proba2,0.967220
test_00022_img.jpg,Proba2,0.967207
test_01262_img.jpg,ObservationSat1,0.967198
test_00019_img.jpg,Proba3ocs,0.967185
test_03044_img.jpg,Smart1,0.967182
test_02558_img.jpg,LisaPathfinder,0.967181
test_03006_img.jpg,Proba3ocs,0.967176
test_03222_img.jpg,VenusExpress,0.967170
test_00098_img.jpg,ObservationSat1,0.967164
test_02704_img.jpg,Proba3ocs,0.967155
test_02122_img.jpg,ObservationSat1,0.967148
test_00699_img.jpg,Cheops,0.967143
test_00115_img.jpg,LisaPathfinder,0.967141
test_00018_img.jpg,Proba3,0.967132
test_00151_img.jpg,ObservationSat1,0.967124
test_04223_img.jpg,LisaPathfinder,0.967123
test_01384_img.jpg,Proba3,0.967121
test_04655_img.jpg,Proba2,0.967119
test_02175_img.jpg,Cheops,0.967095
test_04132_img.jpg,Proba3,0.967092
test_04938_img.jpg,Soho,0.967091
test_01805_img.jpg,Proba3ocs,0.967088
test_01123_img.jpg,VenusExpress,0.967086
test_00396_img.jpg,Cheops,0.967078
test_01743_img.jpg,XMM Newton,0.967077
test_02410_img.jpg,Proba3,0.967072
test_02544_img.jpg,LisaPathfinder,0.967069
test_01313_img.jpg,Proba3,0.967061
test_00186_img.jpg,LisaPathfinder,0.967059
test_01513_img.jpg,XMM Newton,0.967053
test_00649_img.jpg,Soho,0.967051
test_04689_img.jpg,Proba3,0.967040
test_02823_img.jpg,Cheops,0.967032
test_03845_img.jpg,Proba3ocs,0.967031
test_03731_img.jpg,ObservationSat1,0.967031
test_04558_img.jpg,Smart1,0.967021
test_01403_img.jpg,Proba3,0.967018
test_04278_img.jpg,Proba3,0.967015
test_01626_img.jpg,VenusExpress,0.967012
test_04407_img.jpg,Proba3,0.967012
test_00995_img.jpg,Proba3ocs,0.967011
test_04061_img.jpg,XMM Newton,0.966998
test_02364_img.jpg,Smart1,0.966994
test_04946_img.jpg,VenusExpress,0.966993
test_04989_img.jpg,VenusExpress,0.966971
test_01924_img.jpg,Proba3ocs,0.966966
test_04865_img.jpg,Soho,0.966958
test_04327_img.jpg,VenusExpress,0.966957
test_01659_img.jpg,Proba3,0.966950
test_00192_img.jpg,Proba3,0.966949
test_02675_img.jpg,Smart1,0.966941
test_02407_img.jpg,Cheops,0.966924
test_00593_img.jpg,VenusExpress,0.966923
test_03739_img.jpg,Proba2,0.966919
test_00736_img.jpg,Soho,0.966913
test_03428_img.jpg,VenusExpress,0.966913
test_02721_img.jpg,Cheops,0.966908
test_04706_img.jpg,LisaPathfinder,0.966897
test_00810_img.jpg,XMM Newton,0.966895
test_03269_img.jpg,Proba2,0.966891
test_01684_img.jpg,Proba3ocs,0.966885
test_01317_img.jpg,Proba3,0.966883
test_04968_img.jpg,ObservationSat1,0.966869
test_00172_img.jpg,Proba3,0.966868
test_03148_img.jpg,XMM Newton,0.966866
test_03879_img.jpg,Cheops,0.966865
test_01388_img.jpg,VenusExpress,0.966857
test_01346_img.jpg,Cheops,0.966850
test_03008_img.jpg,Proba3,0.966849
test_01476_img.jpg,Proba3,0.966848
test_00704_img.jpg,Smart1,0.966846
test_02118_img.jpg,Cheops,0.966827
test_04663_img.jpg,XMM Newton,0.966823
test_03946_img.jpg,Proba3ocs,0.966822
test_00780_img.jpg,Proba3,0.966818
test_03130_img.jpg,Proba3,0.966805
test_01046_img.jpg,Proba3,0.966798
test_01442_img.jpg,Proba2,0.966794
test_04120_img.jpg,Proba2,0.966774
test_04200_img.jpg,Proba3,0.966767
test_03258_img.jpg,Proba3ocs,0.966763
test_01512_img.jpg,Cheops,0.966754
test_00555_img.jpg,Soho,0.966750
test_04045_img.jpg,LisaPathfinder,0.966749
test_00852_img.jpg,Cheops,0.966744
test_02085_img.jpg,Proba2,0.966741
test_04225_img.jpg,LisaPathfinder,0.966731
test_01829_img.jpg,LisaPathfinder,0.966729
test_00341_img.jpg,Smart1,0.966724
test_03588_img.jpg,LisaPathfinder,0.966721
test_03948_img.jpg,Proba2,0.966709
test_02574_img.jpg,XMM Newton,0.966708
test_00690_img.jpg,Proba3ocs,0.966700
test_01073_img.jpg,ObservationSat1,0.966699
test_02358_img.jpg,Proba3ocs,0.966688
test_02987_img.jpg,Cheops,0.966682
test_01017_img.jpg,Cheops,0.966679
test_04787_img.jpg,Proba3ocs,0.966676
test_02706_img.jpg,Proba2,0.966672
test_02033_img.jpg,VenusExpress,0.966664
test_00739_img.jpg,Proba3,0.966664
test_00371_img.jpg,XMM Newton,0.966658
test_04912_img.jpg,Smart1,0.966657
test_00473_img.jpg,LisaPathfinder,0.966655
test_04955_img.jpg,Cheops,0.966655
test_00907_img.jpg,VenusExpress,0.966652
test_00948_img.jpg,Proba3ocs,0.966644
test_00782_img.jpg,Proba2,0.966643
test_04213_img.jpg,LisaPathfinder,0.966640
test_01571_img.jpg,ObservationSat1,0.966614
test_04427_img.jpg,LisaPathfinder,0.966613
test_00050_img.jpg,XMM Newton,0.966582
test_02672_img.jpg,Soho,0.966578
test_01891_img.jpg,VenusExpress,0.966570
test_04160_img.jpg,ObservationSat1,0.966569
test_01901_img.jpg,Soho,0.966567
test_01458_img.jpg,Proba3ocs,0.966562
test_04272_img.jpg,Smart1,0.966549
test_04622_img.jpg,LisaPathfinder,0.966544
test_04549_img.jpg,LisaPathfinder,0.966542
test_03452_img.jpg,XMM Newton,0.966520
test_01134_img.jpg,Cheops,0.966519
test_04576_img.jpg,Proba3ocs,0.966511
test_03599_img.jpg,LisaPathfinder,0.966505
test_04470_img.jpg,Proba3ocs,0.966496
test_03668_img.jpg,VenusExpress,0.966489
test_00361_img.jpg,LisaPathfinder,0.966488
test_01612_img.jpg,Cheops,0.966488
test_04195_img.jpg,VenusExpress,0.966483
test_01176_img.jpg,Proba3ocs,0.966447
test_02338_img.jpg,ObservationSat1,0.966444
test_03338_img.jpg,Proba3,0.966444
test_04107_img.jpg,Proba3ocs,0.966440
test_03110_img.jpg,VenusExpress,0.966417
test_03772_img.jpg,LisaPathfinder,0.966417
test_02251_img.jpg,Soho,0.966416
test_01567_img.jpg,VenusExpress,0.966407
test_00314_img.jpg,Cheops,0.966396
test_02225_img.jpg,ObservationSat1,0.966394
test_02954_img.jpg,VenusExpress,0.966376
test_04687_img.jpg,Cheops,0.966375
test_04313_img.jpg,Soho,0.966375
test_01391_img.jpg,Proba2,0.966359
test_00935_img.jpg,Proba3,0.966355
test_00071_img.jpg,Cheops,0.966345
test_03433_img.jpg,Smart1,0.966344
test_00850_img.jpg,Proba2,0.966337
test_00882_img.jpg,Soho,0.966336
test_01035_img.jpg,LisaPathfinder,0.966321
test_04719_img.jpg,Proba3ocs,0.966316
test_02546_img.jpg,Soho,0.966315
test_03409_img.jpg,Proba3,0.966298
test_03549_img.jpg,Proba3ocs,0.966283
test_04945_img.jpg,Proba2,0.966276
test_01688_img.jpg,ObservationSat1,0.966275
test_01338_img.jpg,Smart1,0.966273
test_00493_img.jpg,XMM Newton,0.966264
test_02374_img.jpg,Soho,0.966259
test_00870_img.jpg,Proba2,0.966253
test_04608_img.jpg,VenusExpress,0.966253
test_04650_img.jpg,Soho,0.966244
test_02754_img.jpg,Smart1,0.966234
test_02846_img.jpg,LisaPathfinder,0.966232
test_03864_img.jpg,Cheops,0.966219
test_03887_img.jpg,Proba2,0.966218
test_01302_img.jpg,Proba3ocs,0.966214
test_00130_img.jpg,ObservationSat1,0.966198
test_00582_img.jpg,LisaPathfinder,0.966198
test_04342_img.jpg,Proba2,0.966196
test_04294_img.jpg,Smart1,0.966192
test_00171_img.jpg,VenusExpress,0.966185
test_02101_img.jpg,Proba3ocs,0.966184
test_00863_img.jpg,Proba2,0.966181
test_04519_img.jpg,Proba2,0.966165
test_02303_img.jpg,ObservationSat1,0.966161
test_02325_img.jpg,Proba3,0.966160
test_01930_img.jpg,LisaPathfinder,0.966156
test_03000_img.jpg,Proba3,0.966144
test_04899_img.jpg,Soho,0.966135
test_02818_img.jpg,Proba3ocs,0.966134
test_00496_img.jpg,ObservationSat1,0.966130
test_03490_img.jpg,Cheops,0.966115
test_04299_img.jpg,Proba3,0.966109
test_02214_img.jpg,Smart1,0.966108
test_02796_img.jpg,Proba3ocs,0.966107
test_01934_img.jpg,XMM Newton,0.966097
test_01487_img.jpg,VenusExpress,0.966089
test_01094_img.jpg,Smart1,0.966088
test_01438_img.jpg,Soho,0.966085
test_02746_img.jpg,ObservationSat1,0.966084
test_02538_img.jpg,Proba2,0.966080
test_01501_img.jpg,ObservationSat1,0.966080
test_04033_img.jpg,Proba2,0.966075
test_03444_img.jpg,Cheops,0.966065
test_04861_img.jpg,Proba3,0.966061
test_00147_img.jpg,Proba3ocs,0.966057
test_00255_img.jpg,LisaPathfinder,0.966056
test_02146_img.jpg,Soho,0.966053
test_03950_img.jpg,LisaPathfinder,0.966047
test_01042_img.jpg,Proba3ocs,0.966046
test_03762_img.jpg,Proba3,0.966041
test_04491_img.jpg,Cheops,0.966040
test_01771_img.jpg,Soho,0.966028
test_04974_img.jpg,VenusExpress,0.966027
test_01293_img.jpg,ObservationSat1,0.966014
test_02305_img.jpg,Proba3ocs,0.966001
test_02197_img.jpg,Smart1,0.965988
test_01699_img.jpg,Proba2,0.965977
test_02633_img.jpg,LisaPathfinder,0.965973
test_00232_img.jpg,Proba3,0.965954
test_04764_img.jpg,Proba2,0.965940
test_01517_img.jpg,Smart1,0.965938
test_01923_img.jpg,Proba2,0.965937
test_01395_img.jpg,Cheops,0.965932
test_02820_img.jpg,ObservationSat1,0.965932
test_00885_img.jpg,ObservationSat1,0.965924
test_03300_img.jpg,XMM Newton,0.965921
test_02132_img.jpg,VenusExpress,0.965919
test_03619_img.jpg,ObservationSat1,0.965916
test_02800_img.jpg,Cheops,0.965912
test_01911_img.jpg,Proba3,0.965910
test_03321_img.jpg,Proba3,0.965900
test_02710_img.jpg,Smart1,0.965887
test_02617_img.jpg,VenusExpress,0.965886
test_03738_img.jpg,LisaPathfinder,0.965872
test_02947_img.jpg,Soho,0.965867
test_04002_img.jpg,VenusExpress,0.965867
test_02066_img.jpg,Soho,0.965862
test_00557_img.jpg,Proba3ocs,0.965860
test_00815_img.jpg,Proba3,0.965852
test_04242_img.jpg,VenusExpress,0.965852
test_04830_img.jpg,Cheops,0.965838
test_01622_img.jpg,Cheops,0.965816
test_02593_img.jpg,Proba2,0.965811
test_04694_img.jpg,Proba2,0.965803
test_02239_img.jpg,Proba2,0.965793
test_04405_img.jpg,VenusExpress,0.965789
test_01604_img.jpg,ObservationSat1,0.965788
test_01129_img.jpg,Smart1,0.965788
test_01620_img.jpg,LisaPathfinder,0.965783
test_03049_img.jpg,Smart1,0.965777
test_01502_img.jpg,XMM Newton,0.965772
test_03314_img.jpg,Proba3ocs,0.965771
test_00788_img.jpg,Proba3,0.965760
test_04111_img.jpg,Proba2,0.965754
test_02878_img.jpg,Proba3ocs,0.965750
test_04571_img.jpg,Cheops,0.965748
test_00670_img.jpg,Proba3ocs,0.965748
test_00368_img.jpg,VenusExpress,0.965747
test_00441_img.jpg,XMM Newton,0.965744
test_04908_img.jpg,Soho,0.965743
test_03281_img.jpg,LisaPathfinder,0.965740
test_00195_img.jpg,XMM Newton,0.965729
test_03508_img.jpg,XMM Newton,0.965713
test_02681_img.jpg,ObservationSat1,0.965713
test_04581_img.jpg,Soho,0.965691
test_00286_img.jpg,LisaPathfinder,0.965683
test_01962_img.jpg,Cheops,0.965683
test_04211_img.jpg,Proba3ocs,0.965682
test_00391_img.jpg,ObservationSat1,0.965679
test_03012_img.jpg,Proba3,0.965679
test_00781_img.jpg,XMM Newton,0.965668
test_03575_img.jpg,LisaPathfinder,0.965668
test_04025_img.jpg,VenusExpress,0.965651
test_00786_img.jpg,Cheops,0.965651
test_03737_img.jpg,Cheops,0.965644
test_00448_img.jpg,ObservationSat1,0.965643
test_02534_img.jpg,VenusExpress,0.965639
test_00639_img.jpg,Proba3,0.965636
test_02237_img.jpg,Proba3ocs,0.965636
test_04386_img.jpg,Proba3ocs,0.965617
test_02471_img.jpg,Proba3,0.965608
test_03152_img.jpg,ObservationSat1,0.965601
test_00482_img.jpg,Soho,0.965597
test_00723_img.jpg,Cheops,0.965594
test_04354_img.jpg,VenusExpress,0.965587
test_03015_img.jpg,Proba3ocs,0.965571
test_04443_img.jpg,XMM Newton,0.965571
test_03904_img.jpg,Proba3ocs,0.965550
test_03146_img.jpg,Proba3,0.965526
test_01888_img.jpg,Proba3,0.965523
test_02532_img.jpg,Cheops,0.965521
test_02997_img.jpg,Smart1,0.965514
test_04877_img.jpg,XMM Newton,0.965514
test_04497_img.jpg,ObservationSat1,0.965513
test_01963_img.jpg,Cheops,0.965506
test_04750_img.jpg,ObservationSat1,0.965502
test_02648_img.jpg,LisaPathfinder,0.965479
test_02493_img.jpg,Proba3,0.965473
test_02180_img.jpg,Cheops,0.965472
test_04489_img.jpg,ObservationSat1,0.965468
test_00802_img.jpg,Proba3ocs,0.965465
test_00337_img.jpg,ObservationSat1,0.965463
test_01995_img.jpg,Proba3ocs,0.965456
test_03593_img.jpg,VenusExpress,0.965444
test_04755_img.jpg,LisaPathfinder,0.965436
test_03746_img.jpg,VenusExpress,0.965434
test_00501_img.jpg,XMM Newton,0.965430
test_01680_img.jpg,Proba3ocs,0.965421
test_01261_img.jpg,VenusExpress,0.965415
test_01448_img.jpg,Soho,0.965399
test_00686_img.jpg,XMM Newton,0.965393
test_04020_img.jpg,Proba3ocs,0.965390
test_04697_img.jpg,Cheops,0.965389
test_03416_img.jpg,ObservationSat1,0.965388
test_01864_img.jpg,Proba3,0.965382
test_03208_img.jpg,LisaPathfinder,0.965379
test_00127_img.jpg,VenusExpress,0.965378
test_03689_img.jpg,Soho,0.965375
test_03757_img.jpg,VenusExpress,0.965366
test_03386_img.jpg,Proba3ocs,0.965355
test_03674_img.jpg,Cheops,0.965355
test_01373_img.jpg,Proba3,0.965348
test_03438_img.jpg,XMM Newton,0.965337
test_02203_img.jpg,LisaPathfinder,0.965321
test_02056_img.jpg,XMM Newton,0.965317
test_02884_img.jpg,Soho,0.965312
test_02496_img.jpg,Cheops,0.965310
test_03057_img.jpg,Cheops,0.965307
test_00387_img.jpg,Proba3,0.965305
test_02525_img.jpg,Proba3ocs,0.965305
test_03819_img.jpg,Soho,0.965299
test_00542_img.jpg,VenusExpress,0.965295
test_00003_img.jpg,Proba2,0.965289
test_04089_img.jpg,Proba2,0.965270
