filename,class,bbox
test_08159_img.jpg,Proba3ocs,"(480, 274, 685, 467)"
test_08160_img.jpg,Cheops,"(412, 568, 762, 911)"
test_08161_img.jpg,Proba3,"(208, 166, 456, 541)"
test_08162_img.jpg,XMM Newton,"(328, 464, 738, 749)"
test_08163_img.jpg,ObservationSat1,"(564, 184, 968, 616)"
test_08164_img.jpg,Proba2,"(607, 200, 905, 478)"
test_08165_img.jpg,Smart1,"(53, 8, 1008, 352)"
test_08166_img.jpg,Proba3ocs,"(526, 419, 728, 627)"
test_08167_img.jpg,Soho,"(685, 493, 795, 741)"
test_08168_img.jpg,VenusExpress,"(426, 88, 610, 517)"
test_08169_img.jpg,Proba3,"(693, 472, 953, 705)"
test_08170_img.jpg,ObservationSat1,"(326, 6, 893, 425)"
test_08171_img.jpg,VenusExpress,"(312, 456, 571, 786)"
test_08172_img.jpg,Smart1,"(506, 509, 772, 768)"
test_08173_img.jpg,LisaPathfinder,"(783, 511, 1019, 734)"
test_08174_img.jpg,Smart1,"(463, 255, 1014, 365)"
test_08175_img.jpg,XMM Newton,"(542, 444, 953, 1014)"
test_08176_img.jpg,Proba2,"(237, 363, 935, 1011)"
test_08177_img.jpg,Proba2,"(670, 382, 942, 675)"
test_08178_img.jpg,VenusExpress,"(282, 544, 713, 763)"
test_08179_img.jpg,LisaPathfinder,"(404, 2, 598, 158)"
test_08180_img.jpg,Soho,"(495, 217, 921, 427)"
test_08181_img.jpg,XMM Newton,"(423, 423, 982, 920)"
test_08182_img.jpg,XMM Newton,"(539, 191, 792, 611)"
test_08183_img.jpg,Smart1,"(451, 175, 799, 273)"
test_08184_img.jpg,Proba2,"(261, 127, 554, 319)"
test_08185_img.jpg,Proba3ocs,"(700, 375, 1018, 773)"
test_08186_img.jpg,Cheops,"(71, 6, 490, 450)"
test_08187_img.jpg,VenusExpress,"(515, 27, 1015, 552)"
test_08188_img.jpg,Proba3ocs,"(498, 547, 680, 731)"
test_08189_img.jpg,ObservationSat1,"(45, 270, 485, 579)"
test_08190_img.jpg,Proba2,"(440, 215, 718, 416)"
test_08191_img.jpg,Smart1,"(561, 65, 913, 990)"
test_08192_img.jpg,Proba3ocs,"(525, 3, 780, 207)"
test_08193_img.jpg,VenusExpress,"(228, 444, 583, 581)"
test_08194_img.jpg,LisaPathfinder,"(242, 480, 584, 853)"
test_08195_img.jpg,Soho,"(361, 774, 893, 1019)"
test_08196_img.jpg,ObservationSat1,"(627, 452, 905, 767)"
test_08197_img.jpg,VenusExpress,"(329, 484, 754, 857)"
test_08198_img.jpg,XMM Newton,"(201, 261, 907, 731)"
test_08199_img.jpg,Proba3ocs,"(594, 357, 861, 676)"
test_08200_img.jpg,Proba2,"(407, 456, 606, 661)"
test_08201_img.jpg,Smart1,"(336, 216, 665, 320)"
test_08202_img.jpg,ObservationSat1,"(544, 181, 730, 559)"
test_08203_img.jpg,XMM Newton,"(415, 306, 1013, 695)"
test_08204_img.jpg,Smart1,"(650, 101, 767, 301)"
test_08205_img.jpg,LisaPathfinder,"(824, 416, 995, 639)"
test_08206_img.jpg,Smart1,"(203, 110, 636, 487)"
test_08207_img.jpg,XMM Newton,"(317, 68, 436, 496)"
test_08208_img.jpg,XMM Newton,"(124, 73, 510, 673)"
test_08209_img.jpg,LisaPathfinder,"(700, 89, 989, 316)"
test_08210_img.jpg,XMM Newton,"(96, 6, 645, 422)"
test_08211_img.jpg,Proba2,"(576, 455, 977, 1000)"
test_08212_img.jpg,Soho,"(827, 257, 1019, 510)"
test_08213_img.jpg,XMM Newton,"(736, 4, 910, 334)"
test_08214_img.jpg,Proba3,"(236, 302, 541, 613)"
test_08215_img.jpg,ObservationSat1,"(688, 489, 1018, 896)"
test_08216_img.jpg,Proba2,"(78, 52, 577, 678)"
test_08217_img.jpg,Smart1,"(456, 467, 703, 732)"
test_08218_img.jpg,ObservationSat1,"(265, 378, 481, 710)"
test_08219_img.jpg,Proba3ocs,"(166, 292, 368, 468)"
test_08220_img.jpg,Proba3ocs,"(488, 115, 794, 437)"
test_08221_img.jpg,XMM Newton,"(570, 42, 974, 470)"
test_08222_img.jpg,Soho,"(495, 495, 662, 841)"
test_08223_img.jpg,Smart1,"(311, 292, 460, 764)"
test_08224_img.jpg,LisaPathfinder,"(774, 340, 1019, 677)"
test_08225_img.jpg,VenusExpress,"(602, 128, 891, 383)"
test_08226_img.jpg,Proba2,"(357, 484, 685, 843)"
test_08227_img.jpg,XMM Newton,"(675, 529, 1017, 651)"
test_08228_img.jpg,Proba2,"(427, 45, 826, 588)"
test_08229_img.jpg,Proba3ocs,"(711, 283, 940, 476)"
test_08230_img.jpg,ObservationSat1,"(11, 356, 760, 723)"
test_08231_img.jpg,Cheops,"(212, 474, 575, 796)"
test_08232_img.jpg,LisaPathfinder,"(461, 274, 714, 653)"
test_08233_img.jpg,VenusExpress,"(519, 133, 669, 456)"
test_08234_img.jpg,Soho,"(780, 75, 1006, 517)"
test_08235_img.jpg,Soho,"(403, 56, 734, 309)"
test_08236_img.jpg,LisaPathfinder,"(69, 5, 428, 363)"
test_08237_img.jpg,Proba2,"(529, 306, 815, 505)"
test_08238_img.jpg,Cheops,"(499, 98, 749, 370)"
test_08239_img.jpg,Proba3ocs,"(278, 237, 509, 464)"
test_08240_img.jpg,ObservationSat1,"(327, 190, 1013, 1010)"
test_08241_img.jpg,Proba2,"(336, 40, 578, 369)"
test_08242_img.jpg,Smart1,"(230, 90, 591, 361)"
test_08243_img.jpg,ObservationSat1,"(455, 489, 705, 761)"
test_08244_img.jpg,ObservationSat1,"(627, 331, 937, 747)"
test_08245_img.jpg,Soho,"(701, 114, 905, 362)"
test_08246_img.jpg,Proba2,"(559, 428, 1016, 836)"
test_08247_img.jpg,Soho,"(478, 272, 796, 506)"
test_08248_img.jpg,Cheops,"(417, 396, 659, 686)"
test_08249_img.jpg,Proba2,"(154, 95, 672, 392)"
test_08250_img.jpg,Soho,"(405, 67, 528, 239)"
test_08251_img.jpg,Proba2,"(610, 9, 925, 611)"
test_08252_img.jpg,LisaPathfinder,"(73, 116, 469, 529)"
test_08253_img.jpg,Proba3,"(456, 325, 851, 510)"
test_08254_img.jpg,Proba3ocs,"(570, 338, 833, 623)"
test_08255_img.jpg,Smart1,"(354, 217, 902, 542)"
test_08256_img.jpg,ObservationSat1,"(369, 9, 747, 594)"
test_08257_img.jpg,Proba2,"(532, 423, 1016, 907)"
test_08258_img.jpg,Soho,"(160, 101, 445, 486)"
test_08259_img.jpg,Proba2,"(504, 41, 781, 424)"
test_08260_img.jpg,LisaPathfinder,"(577, 256, 1016, 683)"
test_08261_img.jpg,Soho,"(506, 185, 768, 507)"
test_08262_img.jpg,Proba3,"(628, 45, 1017, 661)"
test_08263_img.jpg,Proba2,"(248, 388, 569, 706)"
test_08264_img.jpg,ObservationSat1,"(604, 169, 815, 576)"
test_08265_img.jpg,XMM Newton,"(662, 535, 1017, 693)"
test_08266_img.jpg,Proba3ocs,"(463, 9, 718, 288)"
test_08267_img.jpg,LisaPathfinder,"(6, 67, 365, 380)"
test_08268_img.jpg,Proba3ocs,"(844, 617, 1020, 816)"
test_08269_img.jpg,XMM Newton,"(498, 5, 804, 301)"
test_08270_img.jpg,LisaPathfinder,"(583, 608, 829, 865)"
test_08271_img.jpg,XMM Newton,"(404, 499, 745, 955)"
test_08272_img.jpg,LisaPathfinder,"(518, 391, 762, 628)"
test_08273_img.jpg,Proba2,"(453, 5, 669, 358)"
test_08274_img.jpg,XMM Newton,"(526, 523, 772, 845)"
test_08275_img.jpg,Smart1,"(313, 319, 461, 559)"
test_08276_img.jpg,Soho,"(751, 146, 1019, 346)"
test_08277_img.jpg,Proba2,"(295, 304, 543, 598)"
test_08278_img.jpg,Smart1,"(685, 12, 765, 500)"
test_08279_img.jpg,LisaPathfinder,"(322, 321, 533, 524)"
test_08280_img.jpg,ObservationSat1,"(380, 153, 715, 775)"
test_08281_img.jpg,ObservationSat1,"(393, 396, 731, 659)"
test_08282_img.jpg,Smart1,"(162, 12, 385, 799)"
test_08283_img.jpg,LisaPathfinder,"(767, 227, 1019, 483)"
test_08284_img.jpg,VenusExpress,"(437, 590, 780, 803)"
test_08285_img.jpg,VenusExpress,"(453, 464, 687, 687)"
test_08286_img.jpg,XMM Newton,"(11, 7, 738, 474)"
test_08287_img.jpg,Proba3,"(305, 66, 648, 579)"
test_08288_img.jpg,ObservationSat1,"(6, 256, 344, 608)"
test_08289_img.jpg,Proba3,"(376, 339, 580, 788)"
test_08290_img.jpg,Proba3ocs,"(459, 189, 677, 428)"
test_08291_img.jpg,VenusExpress,"(559, 80, 772, 597)"
test_08292_img.jpg,VenusExpress,"(296, 190, 527, 745)"
test_08293_img.jpg,ObservationSat1,"(701, 473, 939, 730)"
test_08294_img.jpg,ObservationSat1,"(531, 124, 903, 394)"
test_08295_img.jpg,ObservationSat1,"(285, 447, 627, 676)"
test_08296_img.jpg,Proba2,"(240, 307, 474, 509)"
test_08297_img.jpg,LisaPathfinder,"(719, 663, 1018, 991)"
test_08298_img.jpg,VenusExpress,"(406, 376, 797, 560)"
test_08299_img.jpg,XMM Newton,"(133, 6, 657, 394)"
test_08300_img.jpg,XMM Newton,"(790, 3, 999, 219)"
test_08301_img.jpg,Smart1,"(327, 129, 634, 770)"
test_08302_img.jpg,Proba3ocs,"(530, 515, 842, 795)"
test_08303_img.jpg,ObservationSat1,"(201, 381, 437, 647)"
test_08304_img.jpg,Proba3ocs,"(678, 4, 984, 285)"
test_08305_img.jpg,ObservationSat1,"(283, 513, 608, 888)"
test_08306_img.jpg,Soho,"(653, 4, 822, 281)"
test_08307_img.jpg,Smart1,"(371, 7, 429, 510)"
test_08308_img.jpg,Soho,"(808, 94, 1019, 329)"
test_08309_img.jpg,Proba3,"(184, 38, 527, 491)"
test_08310_img.jpg,LisaPathfinder,"(416, 549, 678, 792)"
test_08311_img.jpg,VenusExpress,"(611, 236, 945, 449)"
test_08312_img.jpg,XMM Newton,"(319, 553, 735, 747)"
test_08313_img.jpg,LisaPathfinder,"(647, 770, 1017, 1019)"
test_08314_img.jpg,VenusExpress,"(592, 176, 719, 365)"
test_08315_img.jpg,Proba2,"(485, 144, 750, 426)"
test_08316_img.jpg,XMM Newton,"(159, 125, 468, 629)"
test_08317_img.jpg,Smart1,"(443, 47, 623, 312)"
test_08318_img.jpg,Cheops,"(233, 369, 560, 733)"
test_08319_img.jpg,Proba2,"(404, 453, 600, 718)"
test_08320_img.jpg,Proba3,"(356, 435, 962, 780)"
test_08321_img.jpg,ObservationSat1,"(420, 381, 636, 674)"
test_08322_img.jpg,VenusExpress,"(304, 278, 761, 757)"
test_08323_img.jpg,ObservationSat1,"(7, 398, 463, 702)"
test_08324_img.jpg,ObservationSat1,"(390, 245, 950, 500)"
test_08325_img.jpg,VenusExpress,"(402, 318, 823, 685)"
test_08326_img.jpg,Cheops,"(529, 438, 971, 877)"
test_08327_img.jpg,ObservationSat1,"(204, 203, 656, 695)"
test_08328_img.jpg,XMM Newton,"(389, 40, 741, 420)"
test_08329_img.jpg,Proba3,"(566, 264, 824, 475)"
test_08330_img.jpg,XMM Newton,"(13, 116, 848, 608)"
test_08331_img.jpg,VenusExpress,"(329, 7, 632, 484)"
test_08332_img.jpg,VenusExpress,"(556, 317, 828, 605)"
test_08333_img.jpg,VenusExpress,"(480, 546, 774, 720)"
test_08334_img.jpg,Cheops,"(480, 135, 701, 366)"
test_08335_img.jpg,LisaPathfinder,"(610, 514, 813, 763)"
test_08336_img.jpg,VenusExpress,"(111, 155, 470, 795)"
test_08337_img.jpg,Cheops,"(580, 393, 817, 638)"
test_08338_img.jpg,XMM Newton,"(209, 19, 749, 280)"
test_08339_img.jpg,Smart1,"(529, 535, 755, 703)"
test_08340_img.jpg,VenusExpress,"(644, 182, 789, 460)"
test_08341_img.jpg,Smart1,"(580, 171, 975, 732)"
test_08342_img.jpg,Smart1,"(610, 569, 927, 1016)"
test_08343_img.jpg,Proba3ocs,"(5, 236, 301, 586)"
test_08344_img.jpg,Cheops,"(432, 4, 726, 252)"
test_08345_img.jpg,ObservationSat1,"(668, 453, 978, 925)"
test_08346_img.jpg,LisaPathfinder,"(210, 396, 419, 605)"
test_08347_img.jpg,LisaPathfinder,"(498, 721, 1009, 1018)"
test_08348_img.jpg,VenusExpress,"(131, 414, 650, 648)"
test_08349_img.jpg,Proba2,"(624, 8, 1016, 552)"
test_08350_img.jpg,XMM Newton,"(151, 348, 903, 1013)"
test_08351_img.jpg,Cheops,"(595, 436, 988, 745)"
test_08352_img.jpg,Proba2,"(508, 423, 900, 661)"
test_08353_img.jpg,Proba2,"(658, 208, 928, 482)"
test_08354_img.jpg,Cheops,"(403, 164, 802, 601)"
test_08355_img.jpg,Proba3,"(340, 442, 603, 783)"
test_08356_img.jpg,ObservationSat1,"(67, 301, 658, 992)"
test_08357_img.jpg,Proba3,"(348, 238, 618, 640)"
test_08358_img.jpg,VenusExpress,"(381, 188, 716, 815)"
test_08359_img.jpg,Soho,"(452, 415, 936, 641)"
test_08360_img.jpg,Smart1,"(389, 455, 829, 626)"
test_08361_img.jpg,Cheops,"(7, 564, 444, 976)"
test_08362_img.jpg,Cheops,"(432, 277, 760, 685)"
test_08363_img.jpg,Proba2,"(292, 92, 570, 537)"
test_08364_img.jpg,XMM Newton,"(372, 441, 723, 738)"
test_08365_img.jpg,ObservationSat1,"(560, 420, 1016, 717)"
test_08366_img.jpg,VenusExpress,"(259, 267, 598, 471)"
test_08367_img.jpg,Smart1,"(362, 404, 825, 560)"
test_08368_img.jpg,LisaPathfinder,"(571, 22, 779, 302)"
test_08369_img.jpg,ObservationSat1,"(465, 7, 806, 500)"
test_08370_img.jpg,Cheops,"(420, 98, 894, 493)"
test_08371_img.jpg,Proba2,"(300, 378, 877, 837)"
test_08372_img.jpg,Soho,"(817, 611, 1019, 731)"
test_08373_img.jpg,LisaPathfinder,"(685, 265, 1017, 625)"
test_08374_img.jpg,XMM Newton,"(404, 4, 872, 287)"
test_08375_img.jpg,ObservationSat1,"(325, 313, 572, 546)"
test_08376_img.jpg,VenusExpress,"(369, 21, 583, 448)"
test_08377_img.jpg,LisaPathfinder,"(322, 560, 557, 795)"
test_08378_img.jpg,Proba3,"(7, 373, 467, 839)"
test_08379_img.jpg,Smart1,"(518, 149, 760, 339)"
test_08380_img.jpg,Proba3ocs,"(145, 253, 445, 575)"
test_08381_img.jpg,Soho,"(658, 530, 877, 743)"
test_08382_img.jpg,Soho,"(339, 17, 513, 270)"
test_08383_img.jpg,VenusExpress,"(229, 577, 772, 853)"
test_08384_img.jpg,VenusExpress,"(487, 576, 920, 763)"
test_08385_img.jpg,Proba3ocs,"(257, 601, 557, 879)"
test_08386_img.jpg,Proba3,"(584, 438, 1016, 852)"
test_08387_img.jpg,Smart1,"(524, 475, 648, 795)"
test_08388_img.jpg,Cheops,"(741, 14, 1018, 318)"
test_08389_img.jpg,VenusExpress,"(322, 352, 496, 744)"
test_08390_img.jpg,ObservationSat1,"(139, 306, 969, 680)"
test_08391_img.jpg,Soho,"(7, 222, 431, 476)"
test_08392_img.jpg,ObservationSat1,"(568, 6, 1016, 477)"
test_08393_img.jpg,Cheops,"(517, 436, 940, 967)"
test_08394_img.jpg,Proba2,"(481, 118, 698, 378)"
test_08395_img.jpg,Proba3ocs,"(185, 449, 448, 721)"
test_08396_img.jpg,XMM Newton,"(506, 315, 775, 489)"
test_08397_img.jpg,XMM Newton,"(696, 482, 866, 826)"
test_08398_img.jpg,Proba3ocs,"(742, 53, 948, 292)"
test_08399_img.jpg,VenusExpress,"(386, 424, 838, 634)"
test_08400_img.jpg,Smart1,"(274, 100, 844, 634)"
test_08401_img.jpg,Smart1,"(511, 582, 574, 655)"
test_08402_img.jpg,Cheops,"(278, 417, 801, 859)"
test_08403_img.jpg,LisaPathfinder,"(120, 465, 349, 717)"
test_08404_img.jpg,Proba3,"(558, 495, 1016, 761)"
test_08405_img.jpg,Proba3,"(383, 625, 951, 1016)"
test_08406_img.jpg,Soho,"(528, 97, 632, 206)"
test_08407_img.jpg,Proba2,"(435, 131, 925, 680)"
test_08408_img.jpg,Proba2,"(589, 484, 966, 822)"
test_08409_img.jpg,Proba3,"(544, 10, 1015, 636)"
test_08410_img.jpg,XMM Newton,"(617, 13, 1017, 883)"
test_08411_img.jpg,Proba3ocs,"(183, 614, 385, 824)"
test_08412_img.jpg,LisaPathfinder,"(185, 369, 527, 696)"
test_08413_img.jpg,Proba2,"(245, 64, 859, 364)"
test_08414_img.jpg,XMM Newton,"(132, 285, 571, 753)"
test_08415_img.jpg,VenusExpress,"(476, 150, 779, 802)"
test_08416_img.jpg,Smart1,"(695, 6, 775, 422)"
test_08417_img.jpg,ObservationSat1,"(146, 313, 481, 675)"
test_08418_img.jpg,Proba3,"(520, 347, 802, 754)"
test_08419_img.jpg,VenusExpress,"(418, 372, 925, 535)"
test_08420_img.jpg,Smart1,"(639, 341, 878, 717)"
test_08421_img.jpg,VenusExpress,"(301, 285, 541, 664)"
test_08422_img.jpg,Proba2,"(422, 126, 763, 332)"
test_08423_img.jpg,Soho,"(5, 210, 329, 617)"
test_08424_img.jpg,Smart1,"(281, 283, 590, 540)"
test_08425_img.jpg,Proba2,"(627, 175, 936, 455)"
test_08426_img.jpg,Proba3,"(493, 336, 792, 506)"
test_08427_img.jpg,Proba3,"(250, 196, 616, 466)"
test_08428_img.jpg,Proba3,"(506, 178, 745, 589)"
test_08429_img.jpg,Proba3ocs,"(32, 5, 372, 342)"
test_08430_img.jpg,Proba3ocs,"(275, 678, 637, 1017)"
test_08431_img.jpg,VenusExpress,"(391, 193, 850, 441)"
test_08432_img.jpg,Proba3,"(154, 367, 804, 814)"
test_08433_img.jpg,VenusExpress,"(494, 202, 778, 632)"
test_08434_img.jpg,LisaPathfinder,"(511, 110, 830, 434)"
test_08435_img.jpg,Proba2,"(588, 159, 812, 359)"
test_08436_img.jpg,Proba3ocs,"(805, 39, 1019, 259)"
test_08437_img.jpg,VenusExpress,"(406, 159, 636, 456)"
test_08438_img.jpg,LisaPathfinder,"(362, 541, 603, 845)"
test_08439_img.jpg,Soho,"(320, 678, 570, 1016)"
test_08440_img.jpg,Cheops,"(422, 30, 649, 300)"
test_08441_img.jpg,VenusExpress,"(591, 176, 779, 568)"
test_08442_img.jpg,Cheops,"(651, 548, 896, 783)"
test_08443_img.jpg,Proba3ocs,"(489, 2, 682, 184)"
test_08444_img.jpg,VenusExpress,"(569, 236, 832, 435)"
test_08445_img.jpg,Cheops,"(124, 7, 727, 492)"
test_08446_img.jpg,Proba3ocs,"(644, 486, 895, 729)"
test_08447_img.jpg,ObservationSat1,"(240, 273, 543, 795)"
test_08448_img.jpg,VenusExpress,"(335, 542, 729, 834)"
test_08449_img.jpg,Smart1,"(481, 356, 698, 651)"
test_08450_img.jpg,Proba3ocs,"(201, 378, 505, 717)"
test_08451_img.jpg,VenusExpress,"(268, 492, 616, 778)"
test_08452_img.jpg,Smart1,"(358, 325, 716, 605)"
test_08453_img.jpg,Smart1,"(15, 286, 935, 490)"
test_08454_img.jpg,VenusExpress,"(239, 547, 842, 933)"
test_08455_img.jpg,Proba3ocs,"(677, 461, 902, 670)"
test_08456_img.jpg,VenusExpress,"(497, 208, 739, 611)"
test_08457_img.jpg,Cheops,"(498, 319, 785, 636)"
test_08458_img.jpg,Cheops,"(485, 191, 868, 483)"
test_08459_img.jpg,Proba3ocs,"(564, 175, 792, 404)"
test_08460_img.jpg,Proba3,"(710, 205, 887, 550)"
test_08461_img.jpg,Proba3ocs,"(756, 197, 1018, 562)"
test_08462_img.jpg,Proba2,"(565, 416, 925, 700)"
test_08463_img.jpg,Cheops,"(227, 211, 579, 547)"
test_08464_img.jpg,Soho,"(213, 420, 434, 717)"
test_08465_img.jpg,VenusExpress,"(692, 233, 887, 672)"
test_08466_img.jpg,Proba3ocs,"(504, 613, 767, 874)"
test_08467_img.jpg,Cheops,"(133, 514, 509, 895)"
test_08468_img.jpg,Soho,"(313, 387, 732, 786)"
test_08469_img.jpg,ObservationSat1,"(283, 46, 499, 288)"
test_08470_img.jpg,VenusExpress,"(249, 11, 484, 760)"
test_08471_img.jpg,Cheops,"(262, 225, 506, 463)"
test_08472_img.jpg,Smart1,"(283, 177, 776, 271)"
test_08473_img.jpg,Cheops,"(6, 5, 349, 379)"
test_08474_img.jpg,Cheops,"(531, 530, 774, 752)"
test_08475_img.jpg,Cheops,"(307, 216, 733, 631)"
test_08476_img.jpg,Proba3ocs,"(735, 524, 943, 719)"
test_08477_img.jpg,Soho,"(749, 561, 893, 798)"
test_08478_img.jpg,Proba2,"(311, 175, 547, 569)"
test_08479_img.jpg,Cheops,"(580, 211, 860, 508)"
test_08480_img.jpg,Proba2,"(36, 367, 547, 781)"
test_08481_img.jpg,Proba3,"(137, 226, 486, 419)"
test_08482_img.jpg,Soho,"(433, 196, 568, 384)"
test_08483_img.jpg,Soho,"(737, 480, 1018, 796)"
test_08484_img.jpg,Proba2,"(414, 6, 826, 412)"
test_08485_img.jpg,LisaPathfinder,"(582, 463, 837, 713)"
test_08486_img.jpg,Smart1,"(211, 364, 592, 639)"
test_08487_img.jpg,Cheops,"(459, 214, 1003, 745)"
test_08488_img.jpg,Cheops,"(674, 395, 986, 697)"
test_08489_img.jpg,VenusExpress,"(561, 435, 708, 624)"
test_08490_img.jpg,LisaPathfinder,"(560, 542, 905, 876)"
test_08491_img.jpg,ObservationSat1,"(303, 513, 575, 968)"
test_08492_img.jpg,ObservationSat1,"(595, 429, 1016, 633)"
test_08493_img.jpg,Soho,"(606, 589, 847, 998)"
test_08494_img.jpg,LisaPathfinder,"(277, 105, 492, 320)"
test_08495_img.jpg,Proba3ocs,"(480, 490, 714, 702)"
test_08496_img.jpg,Proba3,"(578, 212, 859, 641)"
test_08497_img.jpg,VenusExpress,"(500, 219, 684, 555)"
test_08498_img.jpg,Proba2,"(632, 4, 937, 314)"
test_08499_img.jpg,ObservationSat1,"(426, 185, 718, 478)"
test_08500_img.jpg,Proba3,"(367, 148, 819, 462)"
test_08501_img.jpg,XMM Newton,"(381, 494, 686, 649)"
test_08502_img.jpg,Proba3,"(495, 244, 877, 546)"
test_08503_img.jpg,Proba3ocs,"(255, 147, 549, 489)"
test_08504_img.jpg,Smart1,"(423, 496, 654, 573)"
test_08505_img.jpg,Proba3ocs,"(256, 336, 588, 603)"
test_08506_img.jpg,ObservationSat1,"(303, 429, 620, 635)"
test_08507_img.jpg,Proba2,"(421, 194, 640, 518)"
test_08508_img.jpg,Smart1,"(196, 588, 723, 939)"
test_08509_img.jpg,Smart1,"(274, 9, 805, 627)"
test_08510_img.jpg,VenusExpress,"(608, 294, 761, 605)"
test_08511_img.jpg,LisaPathfinder,"(208, 275, 491, 588)"
test_08512_img.jpg,Proba3ocs,"(306, 402, 533, 637)"
test_08513_img.jpg,VenusExpress,"(462, 292, 840, 527)"
test_08514_img.jpg,Proba3,"(396, 353, 613, 716)"
test_08515_img.jpg,Soho,"(503, 384, 697, 532)"
test_08516_img.jpg,ObservationSat1,"(92, 465, 528, 1014)"
test_08517_img.jpg,Proba3,"(368, 111, 953, 498)"
test_08518_img.jpg,Proba3,"(672, 211, 949, 573)"
test_08519_img.jpg,Cheops,"(775, 96, 1019, 351)"
test_08520_img.jpg,Proba3ocs,"(181, 530, 384, 721)"
test_08521_img.jpg,Proba2,"(299, 236, 551, 444)"
test_08522_img.jpg,Cheops,"(463, 9, 800, 438)"
test_08523_img.jpg,VenusExpress,"(250, 514, 552, 684)"
test_08524_img.jpg,Smart1,"(416, 401, 809, 492)"
test_08525_img.jpg,XMM Newton,"(210, 576, 606, 1015)"
test_08526_img.jpg,Smart1,"(646, 36, 761, 461)"
test_08527_img.jpg,XMM Newton,"(238, 128, 664, 391)"
test_08528_img.jpg,ObservationSat1,"(10, 380, 651, 856)"
test_08529_img.jpg,ObservationSat1,"(441, 48, 844, 657)"
test_08530_img.jpg,Soho,"(104, 1, 491, 121)"
test_08531_img.jpg,LisaPathfinder,"(909, 6, 1021, 221)"
test_08532_img.jpg,ObservationSat1,"(401, 404, 800, 901)"
test_08533_img.jpg,VenusExpress,"(614, 203, 998, 339)"
test_08534_img.jpg,Proba3ocs,"(244, 4, 452, 208)"
test_08535_img.jpg,XMM Newton,"(195, 463, 757, 805)"
test_08536_img.jpg,XMM Newton,"(498, 5, 1015, 379)"
test_08537_img.jpg,Cheops,"(229, 92, 593, 414)"
test_08538_img.jpg,Smart1,"(491, 383, 836, 727)"
test_08539_img.jpg,Proba3ocs,"(230, 85, 479, 330)"
test_08540_img.jpg,XMM Newton,"(686, 108, 964, 522)"
test_08541_img.jpg,Soho,"(337, 2, 743, 183)"
test_08542_img.jpg,Smart1,"(509, 161, 598, 623)"
test_08543_img.jpg,Proba2,"(501, 483, 713, 687)"
test_08544_img.jpg,ObservationSat1,"(279, 513, 523, 763)"
test_08545_img.jpg,VenusExpress,"(262, 284, 710, 737)"
test_08546_img.jpg,LisaPathfinder,"(792, 222, 975, 428)"
test_08547_img.jpg,Cheops,"(585, 17, 848, 299)"
test_08548_img.jpg,VenusExpress,"(230, 396, 767, 896)"
test_08549_img.jpg,ObservationSat1,"(496, 4, 710, 273)"
test_08550_img.jpg,XMM Newton,"(673, 349, 924, 642)"
test_08551_img.jpg,Soho,"(581, 376, 849, 593)"
test_08552_img.jpg,ObservationSat1,"(485, 473, 790, 950)"
test_08553_img.jpg,VenusExpress,"(277, 272, 653, 444)"
test_08554_img.jpg,Proba2,"(233, 371, 486, 583)"
test_08555_img.jpg,LisaPathfinder,"(593, 514, 986, 889)"
test_08556_img.jpg,Proba3ocs,"(43, 345, 367, 689)"
test_08557_img.jpg,Proba3,"(212, 5, 506, 385)"
test_08558_img.jpg,ObservationSat1,"(660, 522, 1017, 775)"
test_08559_img.jpg,LisaPathfinder,"(781, 184, 986, 313)"
test_08560_img.jpg,Cheops,"(612, 262, 1007, 633)"
test_08561_img.jpg,LisaPathfinder,"(608, 514, 826, 763)"
test_08562_img.jpg,Smart1,"(579, 333, 950, 622)"
test_08563_img.jpg,XMM Newton,"(361, 5, 676, 400)"
test_08564_img.jpg,Cheops,"(433, 523, 712, 829)"
test_08565_img.jpg,VenusExpress,"(646, 320, 807, 692)"
test_08566_img.jpg,Proba2,"(292, 455, 884, 891)"
test_08567_img.jpg,Proba2,"(486, 143, 782, 440)"
test_08568_img.jpg,Smart1,"(561, 10, 830, 681)"
test_08569_img.jpg,Soho,"(441, 169, 825, 474)"
test_08570_img.jpg,Proba3,"(110, 533, 426, 960)"
test_08571_img.jpg,LisaPathfinder,"(75, 488, 405, 804)"
test_08572_img.jpg,Proba3,"(486, 496, 1015, 1015)"
test_08573_img.jpg,Cheops,"(448, 29, 672, 283)"
test_08574_img.jpg,XMM Newton,"(158, 58, 610, 539)"
test_08575_img.jpg,LisaPathfinder,"(624, 499, 922, 830)"
test_08576_img.jpg,Proba2,"(344, 339, 564, 665)"
test_08577_img.jpg,ObservationSat1,"(500, 191, 1015, 747)"
test_08578_img.jpg,LisaPathfinder,"(741, 202, 1018, 476)"
test_08579_img.jpg,XMM Newton,"(143, 145, 557, 708)"
test_08580_img.jpg,Proba2,"(128, 403, 477, 805)"
test_08581_img.jpg,ObservationSat1,"(144, 416, 454, 829)"
test_08582_img.jpg,XMM Newton,"(61, 504, 574, 1014)"
test_08583_img.jpg,XMM Newton,"(441, 286, 855, 588)"
test_08584_img.jpg,Proba3ocs,"(617, 144, 864, 385)"
test_08585_img.jpg,Cheops,"(116, 515, 414, 840)"
test_08586_img.jpg,Smart1,"(336, 668, 938, 761)"
test_08587_img.jpg,Cheops,"(108, 350, 464, 782)"
test_08588_img.jpg,Cheops,"(378, 257, 736, 621)"
